time_s,vtk_index,droplet_in_frame,x_min_um,x_max_um,x_centroid_um,L_um,w_um,V_nL,n_cells,V1_nL,c1,V2_nL,c2,V3_nL,c3,dye_closure_err,dye_outside_frac,dye_dry_frac,core_bias_strict,asym_strict
0.45471,45990,0,5420.000059530139,6220.0000975281,5807.179724497682,800.000037997961,760.000002628658,138.91021837821427,5400,38.82182114894748,0.27947419277137947,44.25640915644459,0.3185972182114535,55.8319880728222,0.401928589017167,1.2550412890523947e-09,0.08721759887116211,0.0017399053654300679,-0.046826376134439796,-0.12227816850044382
0.45971,46490,0,5579.999880865216,6379.999918863177,5971.251909733341,800.000037997961,760.000002628658,139.04830753704752,5400,38.95294888063012,0.2801396836150029,44.39644514913753,0.31928792184190163,55.698913507279855,0.40057239454309534,8.602273715524993e-10,0.08590000499519986,0.0016545123988234032,-0.0453435707300211,-0.11416406374217264
0.46471,46990,0,5739.999935030937,6539.999973028898,6135.545495679218,800.000037997961,760.000002628658,139.32134195712425,5400,39.06947114988664,0.2804270372439433,44.627956628261785,0.32032390731633864,55.62391417897581,0.39924905543971806,7.936637524134877e-10,0.08370558088794629,0.0017933163322662949,-0.03974036712547374,-0.11369542195447813
0.48971,49490,0,3980.000037699938,4820.00014744699,4313.190972208581,840.0001097470522,760.000002628658,125.10459503271446,5400,39.96372805212798,0.3194425276040228,38.55348199074129,0.3081699915231705,46.5873849898452,0.37238748087280676,8.44582744753568e-10,0.08857315693598561,0.0020369987389117273,-0.0818652919766843,-0.08580468247381218
0.57971,58490,0,3540.000063367188,4740.000003948808,4125.515013994998,1199.9999405816197,640.000005660113,209.55733201365157,7200,77.52861746453974,0.3699637551192394,54.64522808505416,0.2607650496404216,77.38348646405768,0.3692711952403391,7.217729724575153e-11,0.060421389476467,0.001278342929969891,-0.10332633714811712,-0.059900287223631776
0.58471,58990,0,3739.9999564513564,4900.000058114529,4305.252357177798,1160.0001016631722,680.000004649628,209.34901206141183,7200,78.46556875479328,0.37480744705771846,54.11869298399816,0.25850942620222456,76.76475032262043,0.36668312674005715,5.370754030560864e-10,0.0616778581397564,0.0014050422830779305,-0.11735293699852495,-0.04176745877181631
0.58971,59490,0,3939.9999659508467,5060.00011228025,4477.289671528969,1120.000146329403,720.000003639143,209.48518389932968,7000,78.59164119391106,0.3751656309578395,54.08561724550608,0.2581834965068341,76.80792545991255,0.36665087253532647,5.580981531819055e-10,0.061153948317539515,0.001500452741149639,-0.12749631615918638,-0.025685479095621633
0.59471,59990,0,4100.000020116568,5219.999933615327,4642.892735688248,1119.9999134987593,720.000003639143,209.6347268381222,7000,78.37406901318771,0.3738601432848832,54.33011033231227,0.2591656027212773,76.93054749262221,0.3669742539938395,5.640291269512249e-10,0.06083774499484211,0.0014481930872115836,-0.13038947465557443,-0.029131334681203158
0.59971,60490,0,4260.000074282289,5379.999987781048,4806.214861810665,1119.9999134987593,720.000003639143,209.34355761738334,7000,77.96856868339587,0.37244312445429445,54.44709195203147,0.2600848699225045,76.92789698195601,0.36747200562320104,2.7125473891682598e-11,0.06246671488593636,0.0014794694806325591,-0.12662842280955752,-0.039282192555037176
0.60471,60990,0,4419.999895617366,5540.000041946769,4967.534003149991,1120.000146329403,720.000003639143,209.0057294546725,7000,77.5841630137969,0.3712059148628398,54.61192957375618,0.2612939354162537,76.80963686711941,0.3675001497209065,8.283590977847111e-10,0.06416477039254716,0.0015675628512987867,-0.12037352533529216,-0.04090548339392308
0.60971,61490,0,4579.999949783087,5699.999863281846,5125.721209233078,1119.9999134987593,760.000002628658,209.49159855348688,6800,77.64140016963627,0.37061820476687546,54.87011807559285,0.2619203751103343,76.98008030825775,0.3674614201227902,3.0427968342280614e-10,0.0615144512035088,0.0014913644688452463,-0.117001803989019,-0.04505498545377257
0.61471,61990,0,4740.000003948808,5820.0000785291195,5283.95734325662,1080.0000745803118,760.000002628658,209.4215716338644,6800,78.0028547410983,0.3724680993105721,54.459586084685746,0.2600476429424302,76.95913080808036,0.3674842577469976,3.6408848994768535e-10,0.0618282349640882,0.001475863205890871,-0.1240676684041882,-0.04159528023206355
0.61971,62490,0,4940.00012986362,5980.00013269484,5442.791279280013,1040.0000028312206,760.000002628658,209.40786763743859,6600,78.40555891864476,0.374415535591974,54.10424557319846,0.2583677785539207,76.89806314559536,0.36721668585410533,3.3824710562680673e-10,0.06204695910116775,0.0013344714584748788,-0.1297714226605496,-0.028052151206096665
0.62471,62990,0,5099.999951198697,6139.999954029918,5600.642287579882,1040.0000028312206,760.000002628658,209.38310195653966,6600,78.52683900285096,0.375039046938708,54.3194495946321,0.2594261384374124,76.53681335905661,0.3655348146238796,1.262400374293869e-10,0.06225575074971889,0.0013135550891769866,-0.13293946416202174,-0.017768162703812707
0.62971,63490,0,5260.000005364418,6300.000008195639,5758.404473557669,1040.0000028312206,760.000002628658,209.0865469977021,6600,78.44503265071828,0.37517972235478353,54.48878681307375,0.26060398239621124,76.15272753391004,0.36421629524900506,7.356649643226975e-10,0.06332984962545639,0.0012753631961734656,-0.13239712066200365,-0.005586655331353274
